0.5003105121301019

2.588995897072621e-05

"{'booster': 'dart', 'n_estimators': 300, 'learning_rate': np.float64(0.19609), 'max_depth': np.int64(37), 'min_child_weight': np.int64(7), 'subsample': np.float64(0.558), 'colsample_bytree': np.float64(0.003), 'colsample_bylevel': np.float64(0.495), 'colsample_bynode': np.float64(0.016), 'alpha': np.float64(6.903), 'lambda': np.float64(13.139), 'gamma': np.float64(2.088)}"

0.25032352908193245

0.03612940873579405

"{'booster': 'gbtree', 'n_estimators': 600, 'learning_rate': np.float64(0.37291), 'max_depth': np.int64(39), 'min_child_weight': np.int64(30), 'subsample': np.float64(0.443), 'colsample_bytree': np.float64(0.705), 'colsample_bylevel': np.float64(0.491), 'colsample_bynode': np.float64(0.729), 'alpha': np.float64(4.506), 'lambda': np.float64(2.328), 'gamma': np.float64(3.746)}"

0.26643808361412313

0.13704462495435413

"{'booster': 'gbtree', 'n_estimators': 400, 'learning_rate': np.float64(0.94303), 'max_depth': np.int64(34), 'min_child_weight': np.int64(3), 'subsample': np.float64(0.349), 'colsample_bytree': np.float64(0.296), 'colsample_bylevel': np.float64(0.533), 'colsample_bynode': np.float64(0.968), 'alpha': np.float64(13.189), 'lambda': np.float64(12.853), 'gamma': np.float64(2.688)}"

0.38534334742038556

0.012908905792292516

"{'booster': 'dart', 'n_estimators': 700, 'learning_rate': np.float64(0.02044), 'max_depth': np.int64(43), 'min_child_weight': np.int64(46), 'subsample': np.float64(0.64), 'colsample_bytree': np.float64(0.428), 'colsample_bylevel': np.float64(0.367), 'colsample_bynode': np.float64(0.21), 'alpha': np.float64(8.215), 'lambda': np.float64(4.079), 'gamma': np.float64(8.666)}"

0.2875322875472611

0.10067320079331517

"{'booster': 'dart', 'n_estimators': 700, 'learning_rate': np.float64(0.82608), 'max_depth': np.int64(44), 'min_child_weight': np.int64(37), 'subsample': np.float64(0.387), 'colsample_bytree': np.float64(0.462), 'colsample_bylevel': np.float64(0.097), 'colsample_bynode': np.float64(0.655), 'alpha': np.float64(10.567), 'lambda': np.float64(12.104), 'gamma': np.float64(1.273)}"

0.09985509456245585

5.070853722409725e-05

"{'booster': 'dart', 'n_estimators': 500, 'learning_rate': np.float64(0.35435), 'max_depth': np.int64(46), 'min_child_weight': np.int64(8), 'subsample': np.float64(0.0), 'colsample_bytree': np.float64(0.273), 'colsample_bylevel': np.float64(0.19), 'colsample_bynode': np.float64(0.364), 'alpha': np.float64(9.554), 'lambda': np.float64(12.903), 'gamma': np.float64(12.512)}"

0.35752610964200116

0.03521526100817346

"{'booster': 'gbtree', 'n_estimators': 600, 'learning_rate': np.float64(0.215), 'max_depth': np.int64(14), 'min_child_weight': np.int64(2), 'subsample': np.float64(0.026), 'colsample_bytree': np.float64(0.067), 'colsample_bylevel': np.float64(0.364), 'colsample_bynode': np.float64(0.733), 'alpha': np.float64(12.374), 'lambda': np.float64(13.305), 'gamma': np.float64(1.367)}"

0.3329458465010644

0.022894909946815253

"{'booster': 'gbtree', 'n_estimators': 300, 'learning_rate': np.float64(0.14077), 'max_depth': np.int64(37), 'min_child_weight': np.int64(9), 'subsample': np.float64(0.365), 'colsample_bytree': np.float64(0.287), 'colsample_bylevel': np.float64(0.437), 'colsample_bynode': np.float64(0.21), 'alpha': np.float64(8.928), 'lambda': np.float64(4.106), 'gamma': np.float64(6.072)}"

0.498470159177721

0.09277631793016446

"{'booster': 'gbtree', 'n_estimators': 400, 'learning_rate': np.float64(0.35048), 'max_depth': np.int64(4), 'min_child_weight': np.int64(16), 'subsample': np.float64(0.828), 'colsample_bytree': np.float64(0.507), 'colsample_bylevel': np.float64(0.739), 'colsample_bynode': np.float64(0.594), 'alpha': np.float64(0.233), 'lambda': np.float64(3.727), 'gamma': np.float64(1.287)}"

0.319103020378049

0.09171739328919419

"{'booster': 'gbtree', 'n_estimators': 500, 'learning_rate': np.float64(0.46182), 'max_depth': np.int64(46), 'min_child_weight': np.int64(24), 'subsample': np.float64(0.792), 'colsample_bytree': np.float64(0.456), 'colsample_bylevel': np.float64(0.267), 'colsample_bynode': np.float64(0.519), 'alpha': np.float64(10.778), 'lambda': np.float64(14.66), 'gamma': np.float64(11.177)}"

0.6070741417255988

0.014108857858003532

"{'booster': 'gbtree', 'n_estimators': 300, 'learning_rate': np.float64(0.01645), 'max_depth': np.int64(10), 'min_child_weight': np.int64(47), 'subsample': np.float64(0.089), 'colsample_bytree': np.float64(0.704), 'colsample_bylevel': np.float64(0.043), 'colsample_bynode': np.float64(0.712), 'alpha': np.float64(2.045), 'lambda': np.float64(11.931), 'gamma': np.float64(1.227)}"

0.27586251407435947

0.04376233587673185

